Date,CustomerID,Product,Category,Region,Quantity,Revenue,Cost,Profit,Discount
2024-06-09,CUST-02879,Product D,Apparel,West,3,113.4,84.88,28.52,20.0
2024-06-09,CUST-01349,Product E,Apparel,South,1,60.0,41.74,18.26,0.0
2024-06-09,CUST-02435,Product C,Home & Kitchen,West,2,178.5,100.16,78.34,0.0
2024-06-09,CUST-00669,Product B,Electronics,North,3,1114.35,658.69,455.66,5.0
2024-06-09,CUST-02966,Product A,Electronics,West,3,693.0,447.85,245.15,0.0
2024-06-09,CUST-01089,Product A,Electronics,West,4,924.0,628.24,295.76,0.0
2024-06-09,CUST-02462,Product B,Electronics,North,3,1055.7,755.15,300.55,10.0
2024-06-09,CUST-00825,Product A,Electronics,East,4,792.0,526.55,265.45,0.0
2024-06-09,CUST-01780,Product B,Electronics,West,4,1428.0,878.27,549.73,0.0
2024-06-09,CUST-00113,Product A,Electronics,West,4,877.8,515.38,362.42,5.0
2024-06-09,CUST-02584,Product D,Apparel,North,1,49.16,34.47,14.69,5.0
2024-06-09,CUST-02451,Product A,Electronics,North,5,1265.0,839.73,425.27,0.0
2024-06-09,CUST-00112,Product B,Electronics,North,7,2737.0,1626.75,1110.25,0.0
2024-06-09,CUST-01520,Product C,Home & Kitchen,South,3,216.75,158.46,58.29,15.0
2024-06-09,CUST-00397,Product B,Electronics,North,1,351.9,239.48,112.42,10.0
2024-06-09,CUST-01828,Product D,Apparel,South,6,270.0,186.2,83.8,0.0
2024-06-09,CUST-02755,Product A,Electronics,West,1,196.35,144.61,51.74,15.0
2024-06-09,CUST-01816,Product D,Apparel,East,2,76.95,47.49,29.46,5.0
2024-06-09,CUST-00884,Product D,Apparel,West,1,44.89,28.33,16.56,5.0
2024-06-09,CUST-01706,Product B,Electronics,North,6,1876.8,1334.48,542.32,20.0
2024-06-09,CUST-00033,Product D,Apparel,West,1,47.25,28.07,19.18,0.0
2024-06-09,CUST-02777,Product A,Electronics,East,6,1188.0,801.26,386.74,0.0
2024-06-09,CUST-00516,Product A,Electronics,North,5,1265.0,823.19,441.81,0.0
2024-06-09,CUST-02410,Product E,Apparel,West,4,252.0,147.12,104.88,0.0
2024-06-09,CUST-01995,Product D,Apparel,West,3,120.49,81.45,39.04,15.0
2024-06-09,CUST-02275,Product B,Electronics,East,3,780.3,544.48,235.82,15.0
2024-06-09,CUST-02646,Product A,Electronics,North,3,645.15,527.01,118.14,15.0
2024-06-09,CUST-01844,Product B,Electronics,North,5,1955.0,1077.55,877.45,0.0
2024-06-09,CUST-02372,Product E,Apparel,West,4,252.0,152.15,99.85,0.0
2024-06-09,CUST-02452,Product E,Apparel,North,4,276.0,178.11,97.89,0.0
2024-06-09,CUST-01677,Product D,Apparel,West,1,47.25,29.4,17.85,0.0
2024-06-09,CUST-01925,Product E,Apparel,West,2,113.4,83.51,29.89,10.0
2024-06-09,CUST-02881,Product D,Apparel,North,7,344.14,212.68,131.46,5.0
2024-06-09,CUST-01414,Product C,Home & Kitchen,West,3,267.75,147.79,119.96,0.0
2024-06-09,CUST-01856,Product D,Apparel,North,5,207.0,180.92,26.08,20.0
2024-06-09,CUST-00493,Product C,Home & Kitchen,West,2,151.72,111.06,40.66,15.0
2024-06-09,CUST-00872,Product D,Apparel,South,8,360.0,241.64,118.36,0.0
2024-06-10,CUST-01944,Product E,Apparel,East,6,324.0,207.21,116.79,0.0
2024-06-10,CUST-00732,Product A,Electronics,West,2,462.0,321.19,140.81,0.0
2024-06-10,CUST-00206,Product E,Apparel,South,5,300.0,168.15,131.85,0.0
2024-06-10,CUST-02609,Product A,Electronics,South,5,1100.0,714.18,385.82,0.0
2024-06-10,CUST-00250,Product C,Home & Kitchen,South,1,85.0,54.16,30.84,0.0
2024-06-10,CUST-02619,Product C,Home & Kitchen,South,3,255.0,167.53,87.47,0.0
2024-06-10,CUST-00054,Product A,Electronics,North,9,2277.0,1497.04,779.96,0.0
2024-06-10,CUST-02444,Product C,Home & Kitchen,South,5,425.0,271.02,153.98,0.0
2024-06-10,CUST-00299,Product D,Apparel,West,2,94.5,66.13,28.37,0.0
2024-06-10,CUST-00392,Product A,Electronics,East,5,940.5,599.2,341.3,5.0
2024-06-10,CUST-01541,Product A,Electronics,North,1,215.05,148.39,66.66,15.0
2024-06-10,CUST-00077,Product E,Apparel,East,3,153.9,99.7,54.2,5.0
2024-06-10,CUST-02301,Product D,Apparel,West,1,47.25,30.04,17.21,0.0
2024-06-10,CUST-02646,Product E,Apparel,South,3,180.0,107.43,72.57,0.0
2024-06-10,CUST-00515,Product D,Apparel,North,2,93.15,66.54,26.61,10.0
2024-06-10,CUST-02706,Product B,Electronics,South,1,340.0,220.04,119.96,0.0
2024-06-10,CUST-00923,Product B,Electronics,South,6,2040.0,1374.73,665.27,0.0
2024-06-10,CUST-00962,Product D,Apparel,North,6,310.5,179.32,131.18,0.0
2024-06-10,CUST-02331,Product A,Electronics,North,5,1265.0,754.54,510.46,0.0
2024-06-10,CUST-00071,Product C,Home & Kitchen,North,1,97.75,63.91,33.84,0.0
2024-06-10,CUST-02425,Product D,Apparel,South,1,45.0,28.89,16.11,0.0
2024-06-10,CUST-02785,Product D,Apparel,East,3,103.28,67.36,35.92,15.0
2024-06-10,CUST-01338,Product A,Electronics,North,1,253.0,166.96,86.04,0.0
2024-06-10,CUST-02552,Product C,Home & Kitchen,East,3,229.5,135.98,93.52,0.0
2024-06-10,CUST-00390,Product C,Home & Kitchen,North,3,293.25,201.79,91.46,0.0
2024-06-10,CUST-00363,Product B,Electronics,West,3,963.9,655.13,308.77,10.0
2024-06-10,CUST-00063,Product D,Apparel,East,2,72.9,49.65,23.25,10.0
2024-06-10,CUST-00875,Product B,Electronics,North,1,391.0,244.53,146.47,0.0
2024-06-10,CUST-01168,Product D,Apparel,North,8,414.0,272.08,141.92,0.0
2024-06-10,CUST-01572,Product C,Home & Kitchen,South,4,289.0,235.59,53.41,15.0
2024-06-10,CUST-02157,Product B,Electronics,East,2,520.2,343.73,176.47,15.0
2024-06-10,CUST-00495,Product A,Electronics,South,7,1463.0,888.41,574.59,5.0
2024-06-10,CUST-02464,Product B,Electronics,South,5,1700.0,1040.62,659.38,0.0
2024-06-10,CUST-02254,Product A,Electronics,West,1,231.0,145.04,85.96,0.0
2024-06-10,CUST-00019,Product A,Electronics,North,3,607.2,464.67,142.53,20.0
2024-06-10,CUST-00239,Product B,Electronics,East,3,918.0,507.95,410.05,0.0
2024-06-10,CUST-01365,Product E,Apparel,South,2,114.0,70.68,43.32,5.0
2024-06-11,CUST-00387,Product A,Electronics,North,5,1265.0,847.12,417.88,0.0
2024-06-11,CUST-01620,Product B,Electronics,West,4,1428.0,896.8,531.2,0.0
2024-06-11,CUST-00276,Product A,Electronics,North,1,215.05,169.23,45.82,15.0
2024-06-11,CUST-01755,Product A,Electronics,South,2,440.0,257.65,182.35,0.0
2024-06-11,CUST-01521,Product B,Electronics,North,1,332.35,242.5,89.85,15.0
2024-06-11,CUST-02654,Product D,Apparel,West,6,283.5,184.6,98.9,0.0
2024-06-11,CUST-02356,Product B,Electronics,North,5,1955.0,1236.88,718.12,0.0
2024-06-11,CUST-01017,Product E,Apparel,West,3,189.0,125.88,63.12,0.0
2024-06-11,CUST-01271,Product E,Apparel,North,1,65.55,45.26,20.29,5.0
2024-06-11,CUST-01395,Product C,Home & Kitchen,North,6,586.5,347.45,239.05,0.0
2024-06-11,CUST-02225,Product A,Electronics,South,6,1188.0,913.54,274.46,10.0
2024-06-11,CUST-01962,Product D,Apparel,South,1,45.0,30.48,14.52,0.0
2024-06-11,CUST-02520,Product D,Apparel,South,4,180.0,103.4,76.6,0.0
2024-06-11,CUST-00916,Product B,Electronics,South,2,680.0,466.29,213.71,0.0
2024-06-11,CUST-01711,Product C,Home & Kitchen,West,3,267.75,155.79,111.96,0.0
2024-06-11,CUST-01475,Product B,Electronics,West,4,1213.8,820.81,392.99,15.0
2024-06-11,CUST-02321,Product B,Electronics,East,3,826.2,522.18,304.02,10.0
2024-06-11,CUST-00149,Product E,Apparel,South,4,240.0,138.65,101.35,0.0
2024-06-11,CUST-01882,Product A,Electronics,West,2,462.0,294.25,167.75,0.0
2024-06-11,CUST-01744,Product C,Home & Kitchen,East,7,535.5,333.84,201.66,0.0
2024-06-11,CUST-00187,Product C,Home & Kitchen,East,3,229.5,150.27,79.23,0.0
2024-06-11,CUST-00288,Product C,Home & Kitchen,East,4,260.1,191.43,68.67,15.0
2024-06-11,CUST-02905,Product C,Home & Kitchen,South,3,255.0,166.68,88.32,0.0
2024-06-11,CUST-02991,Product A,Electronics,East,3,564.3,367.26,197.04,5.0
2024-06-11,CUST-01611,Product D,Apparel,West,4,189.0,111.8,77.2,0.0
2024-06-11,CUST-00640,Product B,Electronics,East,1,306.0,172.18,133.82,0.0
2024-06-11,CUST-00179,Product A,Electronics,East,6,1009.8,675.71,334.09,15.0
2024-06-11,CUST-00207,Product E,Apparel,South,1,60.0,34.54,25.46,0.0
2024-06-11,CUST-00050,Product C,Home & Kitchen,South,4,340.0,211.22,128.78,0.0
2024-06-11,CUST-01832,Product A,Electronics,North,1,202.4,167.97,34.43,20.0
2024-06-11,CUST-02616,Product A,Electronics,North,1,240.35,147.49,92.86,5.0
2024-06-11,CUST-01362,Product A,Electronics,North,2,506.0,339.7,166.3,0.0
2024-06-11,CUST-02012,Product E,Apparel,South,1,60.0,35.72,24.28,0.0
2024-06-11,CUST-01367,Product A,Electronics,East,3,594.0,342.23,251.77,0.0
2024-06-11,CUST-01113,Product B,Electronics,North,2,782.0,483.87,298.13,0.0
2024-06-11,CUST-01655,Product E,Apparel,North,4,276.0,154.57,121.43,0.0
2024-06-12,CUST-01790,Product A,Electronics,South,4,880.0,540.25,339.75,0.0
2024-06-12,CUST-02932,Product B,Electronics,South,1,289.0,208.41,80.59,15.0
2024-06-12,CUST-00718,Product B,Electronics,South,1,340.0,225.62,114.38,0.0
2024-06-12,CUST-01802,Product C,Home & Kitchen,East,2,153.0,91.85,61.15,0.0
2024-06-12,CUST-00810,Product A,Electronics,North,3,645.15,522.93,122.22,15.0
2024-06-12,CUST-02704,Product A,Electronics,West,1,196.35,152.38,43.97,15.0
2024-06-12,CUST-01782,Product D,Apparel,North,1,51.75,31.55,20.2,0.0
2024-06-12,CUST-00630,Product A,Electronics,North,2,506.0,292.97,213.03,0.0
2024-06-12,CUST-01372,Product A,Electronics,West,5,1039.5,642.2,397.3,10.0
2024-06-12,CUST-02075,Product B,Electronics,South,2,680.0,456.15,223.85,0.0
2024-06-12,CUST-00045,Product C,Home & Kitchen,West,3,267.75,180.49,87.26,0.0
2024-06-12,CUST-01939,Product D,Apparel,South,3,135.0,76.72,58.28,0.0
2024-06-12,CUST-00278,Product E,Apparel,East,3,162.0,105.05,56.95,0.0
2024-06-12,CUST-02526,Product A,Electronics,East,2,316.8,275.85,40.95,20.0
2024-06-12,CUST-01888,Product D,Apparel,South,5,213.75,146.21,67.54,5.0
2024-06-12,CUST-02541,Product C,Home & Kitchen,North,4,391.0,220.52,170.48,0.0
2024-06-12,CUST-01405,Product E,Apparel,South,1,54.0,33.46,20.54,10.0
2024-06-12,CUST-00225,Product D,Apparel,South,2,85.5,58.4,27.1,5.0
2024-06-12,CUST-01226,Product A,Electronics,North,3,759.0,448.69,310.31,0.0
2024-06-12,CUST-01425,Product B,Electronics,East,1,306.0,168.59,137.41,0.0
2024-06-12,CUST-01217,Product B,Electronics,East,1,260.1,205.96,54.14,15.0
2024-06-12,CUST-02837,Product D,Apparel,North,3,155.25,95.49,59.76,0.0
2024-06-12,CUST-00573,Product D,Apparel,West,4,189.0,127.38,61.62,0.0
2024-06-12,CUST-00585,Product A,Electronics,West,1,231.0,147.32,83.68,0.0
2024-06-12,CUST-00732,Product D,Apparel,West,6,283.5,166.4,117.1,0.0
2024-06-12,CUST-01463,Product A,Electronics,West,3,693.0,453.08,239.92,0.0
2024-06-12,CUST-02659,Product E,Apparel,North,3,196.65,116.22,80.43,5.0
2024-06-12,CUST-02822,Product B,Electronics,South,3,1020.0,634.77,385.23,0.0
2024-06-12,CUST-00091,Product B,Electronics,East,1,306.0,169.0,137.0,0.0
2024-06-12,CUST-00710,Product E,Apparel,North,2,138.0,84.34,53.66,0.0
2024-06-12,CUST-02799,Product C,Home & Kitchen,East,4,306.0,203.81,102.19,0.0
2024-06-12,CUST-01089,Product A,Electronics,East,5,990.0,582.42,407.58,0.0
2024-06-12,CUST-01744,Product D,Apparel,South,3,135.0,85.52,49.48,0.0
2024-06-12,CUST-00171,Product A,Electronics,West,3,693.0,433.38,259.62,0.0
2024-06-12,CUST-01149,Product B,Electronics,North,1,391.0,237.31,153.69,0.0
2024-06-12,CUST-01658,Product B,Electronics,East,6,1652.4,1158.6,493.8,10.0
2024-06-12,CUST-01084,Product A,Electronics,East,3,594.0,344.9,249.1,0.0
2024-06-13,CUST-01653,Product E,Apparel,North,3,186.3,124.32,61.98,10.0
2024-06-13,CUST-02477,Product D,Apparel,South,8,360.0,227.73,132.27,0.0
2024-06-13,CUST-02382,Product C,Home & Kitchen,North,2,195.5,122.36,73.14,0.0
2024-06-13,CUST-00622,Product B,Electronics,North,1,332.35,266.23,66.12,15.0
2024-06-13,CUST-01873,Product B,Electronics,West,4,1285.2,986.86,298.34,10.0
2024-06-13,CUST-00930,Product A,Electronics,West,4,924.0,562.5,361.5,0.0
2024-06-13,CUST-02438,Product B,Electronics,North,5,1661.75,1359.98,301.77,15.0
2024-06-13,CUST-00508,Product C,Home & Kitchen,West,1,75.86,54.39,21.47,15.0
2024-06-13,CUST-02590,Product C,Home & Kitchen,West,4,357.0,223.26,133.74,0.0
2024-06-13,CUST-00155,Product A,Electronics,East,5,891.0,685.65,205.35,10.0
2024-06-13,CUST-00271,Product E,Apparel,South,1,60.0,38.1,21.9,0.0
2024-06-13,CUST-02658,Product A,Electronics,South,1,220.0,151.77,68.23,0.0
2024-06-13,CUST-00920,Product C,Home & Kitchen,North,2,195.5,110.42,85.08,0.0
2024-06-13,CUST-00780,Product C,Home & Kitchen,South,1,85.0,48.09,36.91,0.0
2024-06-13,CUST-01467,Product C,Home & Kitchen,South,2,144.5,114.15,30.35,15.0
2024-06-13,CUST-01110,Product D,Apparel,North,2,93.15,67.38,25.77,10.0
2024-06-13,CUST-02675,Product B,Electronics,South,2,680.0,427.4,252.6,0.0
2024-06-13,CUST-01120,Product E,Apparel,West,1,63.0,38.22,24.78,0.0
2024-06-13,CUST-00185,Product C,Home & Kitchen,North,3,293.25,167.05,126.2,0.0
2024-06-13,CUST-02661,Product D,Apparel,West,6,283.5,190.2,93.3,0.0
2024-06-13,CUST-00674,Product C,Home & Kitchen,East,1,76.5,48.97,27.53,0.0
2024-06-13,CUST-01380,Product B,Electronics,West,2,714.0,467.44,246.56,0.0
2024-06-13,CUST-01779,Product B,Electronics,East,5,1300.5,916.28,384.22,15.0
2024-06-13,CUST-01888,Product A,Electronics,West,4,924.0,510.1,413.9,0.0
2024-06-13,CUST-01379,Product B,Electronics,South,4,1156.0,750.78,405.22,15.0
2024-06-13,CUST-02299,Product A,Electronics,South,1,220.0,149.09,70.91,0.0
2024-06-13,CUST-02988,Product E,Apparel,West,5,315.0,195.93,119.07,0.0
2024-06-13,CUST-00852,Product A,Electronics,North,7,1771.0,1081.03,689.97,0.0
2024-06-13,CUST-00681,Product A,Electronics,East,4,792.0,446.82,345.18,0.0
2024-06-13,CUST-01645,Product B,Electronics,East,2,612.0,400.26,211.74,0.0
2024-06-14,CUST-00387,Product E,Apparel,North,6,393.3,266.51,126.79,5.0
2024-06-14,CUST-01208,Product A,Electronics,South,3,528.0,395.55,132.45,20.0
2024-06-14,CUST-02379,Product E,Apparel,South,5,300.0,187.53,112.47,0.0
2024-06-14,CUST-01297,Product E,Apparel,West,2,126.0,78.48,47.52,0.0
2024-06-14,CUST-01851,Product A,Electronics,East,3,564.3,347.39,216.91,5.0
2024-06-14,CUST-01658,Product E,Apparel,North,7,483.0,314.32,168.68,0.0
2024-06-14,CUST-00572,Product B,Electronics,South,1,340.0,221.7,118.3,0.0
2024-06-14,CUST-00376,Product A,Electronics,West,3,693.0,470.45,222.55,0.0
2024-06-14,CUST-00690,Product A,Electronics,North,4,910.8,639.92,270.88,10.0
2024-06-14,CUST-02522,Product B,Electronics,West,4,1213.8,842.61,371.19,15.0
2024-06-14,CUST-01341,Product C,Home & Kitchen,South,6,510.0,334.48,175.52,0.0
2024-06-14,CUST-01858,Product E,Apparel,East,3,162.0,99.27,62.73,0.0
2024-06-14,CUST-01280,Product E,Apparel,South,4,192.0,152.97,39.03,20.0
2024-06-14,CUST-01501,Product C,Home & Kitchen,North,3,293.25,180.67,112.58,0.0
2024-06-14,CUST-01381,Product A,Electronics,North,1,253.0,157.14,95.86,0.0
2024-06-14,CUST-02673,Product C,Home & Kitchen,East,3,206.55,148.56,57.99,10.0
2024-06-14,CUST-00862,Product A,Electronics,North,1,215.05,164.23,50.82,15.0
2024-06-14,CUST-00895,Product E,Apparel,North,3,207.0,136.33,70.67,0.0
2024-06-14,CUST-00228,Product A,Electronics,South,3,627.0,373.95,253.05,5.0
2024-06-14,CUST-02742,Product A,Electronics,West,2,438.9,259.72,179.18,5.0
2024-06-14,CUST-01859,Product B,Electronics,South,4,1224.0,841.99,382.01,10.0
2024-06-14,CUST-00617,Product D,Apparel,East,2,76.95,47.08,29.87,5.0
2024-06-14,CUST-01606,Product E,Apparel,South,2,102.0,66.85,35.15,15.0
2024-06-14,CUST-02295,Product C,Home & Kitchen,East,2,153.0,104.49,48.51,0.0
2024-06-14,CUST-02515,Product C,Home & Kitchen,North,6,557.17,379.02,178.15,5.0
2024-06-14,CUST-02599,Product A,Electronics,North,3,721.05,426.74,294.31,5.0
2024-06-14,CUST-00516,Product D,Apparel,East,2,81.0,51.9,29.1,0.0
2024-06-14,CUST-01436,Product B,Electronics,East,6,1468.8,1158.82,309.98,20.0
2024-06-14,CUST-02245,Product A,Electronics,South,1,198.0,148.22,49.78,10.0
2024-06-14,CUST-01363,Product C,Home & Kitchen,West,2,178.5,102.55,75.95,0.0
2024-06-14,CUST-01715,Product A,Electronics,East,5,990.0,614.95,375.05,0.0
2024-06-14,CUST-01814,Product A,Electronics,North,5,1265.0,704.11,560.89,0.0
2024-06-14,CUST-00306,Product C,Home & Kitchen,South,1,72.25,57.49,14.76,15.0
2024-06-14,CUST-02031,Product A,Electronics,North,2,506.0,353.4,152.6,0.0
2024-06-14,CUST-02227,Product A,Electronics,East,2,376.2,227.89,148.31,5.0
2024-06-14,CUST-02970,Product D,Apparel,South,3,108.0,75.09,32.91,20.0
2024-06-14,CUST-00367,Product D,Apparel,East,2,81.0,46.73,34.27,0.0
2024-06-14,CUST-00891,Product A,Electronics,North,4,1012.0,623.57,388.43,0.0
2024-06-14,CUST-01874,Product D,Apparel,East,5,192.38,129.97,62.41,5.0
2024-06-14,CUST-01635,Product A,Electronics,West,3,693.0,480.65,212.35,0.0
2024-06-14,CUST-02888,Product B,Electronics,North,4,1485.8,953.1,532.7,5.0
2024-06-14,CUST-01182,Product E,Apparel,North,5,345.0,211.4,133.6,0.0
2024-06-14,CUST-01327,Product B,Electronics,West,2,714.0,416.75,297.25,0.0
2024-06-14,CUST-02160,Product B,Electronics,North,4,1407.6,1032.64,374.96,10.0
2024-06-14,CUST-00058,Product B,Electronics,North,2,742.9,451.54,291.36,5.0
2024-06-14,CUST-01527,Product B,Electronics,North,2,782.0,540.53,241.47,0.0
2024-06-14,CUST-02392,Product A,Electronics,East,1,188.1,119.64,68.46,5.0
2024-06-14,CUST-00345,Product E,Apparel,South,1,51.0,38.19,12.81,15.0
2024-06-14,CUST-01872,Product C,Home & Kitchen,South,3,255.0,146.55,108.45,0.0
2024-06-14,CUST-01785,Product C,Home & Kitchen,North,1,87.98,60.17,27.81,10.0
2024-06-15,CUST-02260,Product A,Electronics,East,5,990.0,573.84,416.16,0.0
2024-06-15,CUST-00330,Product A,Electronics,South,4,880.0,500.03,379.97,0.0
2024-06-15,CUST-00883,Product B,Electronics,East,5,1453.5,869.34,584.16,5.0
2024-06-15,CUST-00524,Product D,Apparel,East,5,172.12,115.0,57.12,15.0
2024-06-15,CUST-01411,Product D,Apparel,North,3,147.49,97.85,49.64,5.0
2024-06-15,CUST-02613,Product C,Home & Kitchen,West,2,178.5,103.72,74.78,0.0
2024-06-15,CUST-02903,Product D,Apparel,North,5,258.75,176.99,81.76,0.0
2024-06-15,CUST-01642,Product A,Electronics,North,1,253.0,160.39,92.61,0.0
2024-06-15,CUST-01470,Product B,Electronics,South,1,340.0,204.15,135.85,0.0
2024-06-15,CUST-01845,Product B,Electronics,East,4,1224.0,842.96,381.04,0.0
2024-06-15,CUST-01840,Product B,Electronics,North,1,391.0,264.17,126.83,0.0
2024-06-15,CUST-01823,Product A,Electronics,North,5,1265.0,768.4,496.6,0.0
2024-06-15,CUST-01782,Product B,Electronics,North,3,1173.0,746.78,426.22,0.0
2024-06-15,CUST-00525,Product B,Electronics,East,5,1530.0,960.07,569.93,0.0
2024-06-15,CUST-02664,Product A,Electronics,North,2,506.0,295.02,210.98,0.0
2024-06-15,CUST-01282,Product C,Home & Kitchen,East,1,61.2,46.4,14.8,20.0
2024-06-15,CUST-02831,Product B,Electronics,North,2,742.9,524.18,218.72,5.0
2024-06-15,CUST-01064,Product C,Home & Kitchen,West,3,267.75,183.76,83.99,0.0
2024-06-15,CUST-00421,Product B,Electronics,South,2,680.0,444.97,235.03,0.0
2024-06-15,CUST-02606,Product B,Electronics,North,2,742.9,530.62,212.28,5.0
2024-06-15,CUST-02105,Product C,Home & Kitchen,North,2,156.4,122.72,33.68,20.0
2024-06-15,CUST-01602,Product C,Home & Kitchen,West,3,267.75,147.3,120.45,0.0
2024-06-15,CUST-00559,Product A,Electronics,East,2,396.0,252.44,143.56,0.0
2024-06-15,CUST-00538,Product C,Home & Kitchen,South,4,340.0,217.42,122.58,0.0
2024-06-15,CUST-00536,Product A,Electronics,South,3,660.0,386.88,273.12,0.0
2024-06-15,CUST-00989,Product A,Electronics,South,1,220.0,132.99,87.01,0.0
2024-06-15,CUST-01585,Product B,Electronics,North,2,742.9,524.6,218.3,5.0
2024-06-15,CUST-01506,Product B,Electronics,North,2,742.9,444.63,298.27,5.0
2024-06-15,CUST-01973,Product A,Electronics,West,2,369.6,271.21,98.39,20.0
2024-06-15,CUST-00535,Product B,Electronics,North,2,703.8,489.04,214.76,10.0
2024-06-15,CUST-01174,Product C,Home & Kitchen,West,7,624.75,421.38,203.37,0.0
2024-06-15,CUST-01303,Product C,Home & Kitchen,East,2,153.0,93.64,59.36,0.0
2024-06-15,CUST-01914,Product A,Electronics,West,5,1097.25,722.51,374.74,5.0
2024-06-15,CUST-02631,Product E,Apparel,North,4,276.0,190.64,85.36,0.0
2024-06-15,CUST-00122,Product E,Apparel,West,2,100.8,70.44,30.36,20.0
2024-06-15,CUST-00720,Product C,Home & Kitchen,West,4,357.0,246.31,110.69,0.0
2024-06-15,CUST-02631,Product C,Home & Kitchen,West,2,178.5,115.19,63.31,0.0
2024-06-15,CUST-00643,Product A,Electronics,East,5,990.0,590.86,399.14,0.0
2024-06-15,CUST-00729,Product A,Electronics,West,2,438.9,317.8,121.1,5.0
2024-06-15,CUST-02149,Product B,Electronics,North,1,332.35,257.8,74.55,15.0
2024-06-15,CUST-02512,Product D,Apparel,South,7,315.0,192.24,122.76,0.0
2024-06-15,CUST-00889,Product A,Electronics,North,1,215.05,139.38,75.67,15.0
2024-06-15,CUST-00041,Product C,Home & Kitchen,North,1,92.86,57.29,35.57,5.0
2024-06-15,CUST-02492,Product B,Electronics,East,4,1224.0,835.44,388.56,0.0
2024-06-15,CUST-01739,Product D,Apparel,North,1,51.75,32.98,18.77,0.0
2024-06-16,CUST-00920,Product B,Electronics,East,3,918.0,612.55,305.45,0.0
2024-06-16,CUST-02732,Product D,Apparel,East,3,121.5,68.18,53.32,0.0
2024-06-16,CUST-00703,Product B,Electronics,North,5,1759.5,1353.36,406.14,10.0
2024-06-16,CUST-01043,Product E,Apparel,East,1,54.0,35.28,18.72,0.0
2024-06-16,CUST-00204,Product E,Apparel,East,3,162.0,112.85,49.15,0.0
2024-06-16,CUST-00723,Product A,Electronics,West,1,231.0,130.19,100.81,0.0
2024-06-16,CUST-02427,Product C,Home & Kitchen,South,3,229.5,149.28,80.22,10.0
2024-06-16,CUST-02498,Product E,Apparel,North,1,62.1,43.27,18.83,10.0
2024-06-16,CUST-01279,Product C,Home & Kitchen,West,2,178.5,117.4,61.1,0.0
2024-06-16,CUST-00816,Product C,Home & Kitchen,East,5,382.5,225.68,156.82,0.0
2024-06-16,CUST-01721,Product A,Electronics,East,1,198.0,119.4,78.6,0.0
2024-06-16,CUST-00045,Product C,Home & Kitchen,South,5,403.75,237.84,165.91,5.0
2024-06-16,CUST-01987,Product A,Electronics,East,1,178.2,122.57,55.63,10.0
2024-06-16,CUST-01217,Product E,Apparel,North,2,138.0,84.28,53.72,0.0
